sample_index,Target
0_K,0.9342599347467684
1_K,0.990432175081051
2_K,0.9982769991983795
3_K,1.0631824598451267
4_K,0.9047798287455802
5_K,0.9424761658870642
6_K,0.9782801094943123
7_K,0.935369059933512
8_K,1.1086380024342557
9_K,1.063456564935506
10_K,0.9313699791291694
11_K,0.9264295353839722
12_K,1.018455365188266
13_K,1.4226164545586535
14_K,0.9526143048253618
15_K,0.9110921644753818
16_K,1.0695935786941377
17_K,0.98757710002949
18_K,0.9081440461675552
19_K,1.0026108602860306
20_K,0.923856435375253
21_K,1.1535970081669018
22_K,1.0086751269008276
23_K,0.9135981620650364
24_K,0.9024876515776266
25_K,0.9134628852297302
26_K,0.8755898277270161
27_K,0.8821776137859068
28_K,0.9222356554330193
29_K,1.0872408152806934
30_K,0.9467149520736308
31_K,1.1366129099557654
32_K,1.0794772972620572
33_K,0.983827430425303
34_K,0.970808617550769
35_K,1.0112323572018078
36_K,0.9304133079683278
37_K,1.0945183159189606
38_K,0.8878577863327839
39_K,0.8462419408853847
40_K,0.9097292681546918
41_K,1.0459925746973626
42_K,0.9878655773132429
43_K,1.0289762351785212
44_K,0.9670149842797775
45_K,0.9587520814962884
46_K,0.8191229385250147
47_K,1.123005839206552
48_K,0.9616483187580911
49_K,0.8946913796548015
50_K,1.0632359510760578
51_K,1.0170585887803947
52_K,0.9131649105949078
53_K,0.9327188692810633
54_K,0.9971263496162837
55_K,0.8668541332995723
56_K,0.9664419031530248
57_K,0.9302492438977512
58_K,0.9658438718087284
59_K,0.9011202376745959
60_K,0.8957706896383915
61_K,0.9033020291647345
62_K,1.0388377300186988
63_K,0.9477328784006813
64_K,0.894265509275427
65_K,1.0835645117816202
66_K,1.0568699372173347
67_K,1.0115006431821412
68_K,0.9887742485215529
69_K,0.9415409199005058
70_K,1.3143294451269312
71_K,0.9257973660910721
72_K,0.8810150810044215
73_K,0.9771188390719842
74_K,0.9451766429717303
75_K,0.9185705075762084
76_K,1.0151210518203038
77_K,0.8577128836901673
78_K,1.008931483655552
79_K,1.000195798438238
80_K,0.9093918364238489
81_K,0.9181525519480978
82_K,0.8465725962173454
83_K,0.8564652450698009
84_K,0.8478625174122947
85_K,0.9271464987176541
86_K,1.0152942506664049
87_K,0.8500567205729854
88_K,0.9742408263803191
89_K,0.9339779551356808
90_K,0.8956329578957881
91_K,0.9051766363033185
92_K,0.9380037211661238
93_K,0.919674082075152
94_K,1.0471272007230696
95_K,0.9062492658499632
96_K,0.9954596674297853
97_K,0.9569442310402759
98_K,0.8982228322539256
99_K,0.9198197102034159
100_K,1.1033167083832378
101_K,0.9137128600142476
102_K,0.9567157258858922
103_K,0.9126193294662592
104_K,0.8415823819009352
105_K,0.911653167960355
106_K,0.9162352941149934
107_K,0.9491938074827597
108_K,0.9170441438835246
109_K,0.8947595991243795
110_K,0.9856291921116711
111_K,1.0816450640963307
112_K,1.1451542455268449
113_K,0.9356766431611933
114_K,1.127666082284576
115_K,0.9929578277495821
116_K,0.9986532917860642
117_K,0.9118803132025326
118_K,0.9548500656108003
119_K,1.11863599740955
120_K,0.9364587705973144
121_K,0.9314148778474389
122_K,0.9362510035958462
123_K,0.8990059503304018
124_K,0.9396042195330816
125_K,0.935526534655061
126_K,1.029965330584934
127_K,1.0105071915182942
128_K,0.9582649321475358
129_K,1.0688567273450853
130_K,0.9832392349879638
131_K,0.9203554700485118
132_K,0.8924454101499565
133_K,1.0770063782226829
134_K,0.9461953237421793
135_K,1.1462866229014617
136_K,1.0337779788152368
137_K,1.0722642753589036
138_K,1.0369145400521331
139_K,0.9247804057710567
140_K,0.8955388822149688
141_K,0.9965800430156048
142_K,0.9781363110547965
143_K,1.0244156919216567
144_K,0.867198112485768
145_K,1.4450515998470088
146_K,0.9504370220188074
147_K,0.8755644055782661
148_K,0.9142706762301478
149_K,1.036557023742632
150_K,0.9447277237970464
151_K,0.958993319217665
152_K,0.8672467969627292
153_K,1.0545499062532633
154_K,1.0318113032296217
155_K,0.9618484503518905
156_K,0.9151285725183936
157_K,0.9784247800449906
158_K,1.1671910846373796
159_K,0.8728935527096939
160_K,1.0262507096277496
161_K,0.9595236886925911
162_K,0.9072830810083895
163_K,0.9220996693942619
